,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
3671,APSRTC - 2538,Super Luxury (Non AC Seater 2+2 Push Back),22:30,04:15,05h 45m,386.0,33 Seats available,4.1,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
3672,APSRTC - 23551,Super Luxury (Non AC Seater 2+2 Push Back),23:00,04:45,05h 45m,386.0,34 Seats available,4.1,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
3673,APSRTC - 2536,INDRA(A.C. Seater),23:15,04:30,05h 15m,467.0,18 Seats available,4.2,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
3674,APSRTC - 2526,Super Luxury (Non AC Seater 2+2 Push Back),23:30,05:15,05h 45m,386.0,34 Seats available,4.6,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
3675,APSRTC - 23537,Super Luxury (Non AC Seater 2+2 Push Back),23:45,05:30,05h 45m,386.0,30 Seats available,3.9,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
3676,APSRTC - 24263,Super Luxury (Non AC Seater 2+2 Push Back),23:50,05:00,05h 10m,386.0,34 Seats available,3.5,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
3677,Morning Star Travels,A/C Sleeper (2+1),23:55,05:00,05h 05m,790.0,6 Seats available,3.2,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
3678,Navayuga Travels,A/C Sleeper (2+1),23:59,05:00,05h 01m,1090.0,22 Seats available,3.5,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
3679,Sai Sree Travels,A/C Sleeper (2+1),23:30,03:45,04h 15m,1090.0,21 Seats available,2.9,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
3680,Sai Sree Travels,A/C Sleeper (2+1),22:40,22:10,23h 30m,999.0,17 Seats available,2.9,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
3681,APSRTC - 9549,Super Luxury (Non AC Seater 2+2 Push Back),02:00,12:30,10h 30m,661.0,19 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3682,APSRTC - 9774,Super Luxury (Non AC Seater 2+2 Push Back),04:00,15:00,11h 00m,661.0,8 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3683,APSRTC - 3679,Super Luxury (Non AC Seater 2+2 Push Back),05:30,15:05,09h 35m,661.0,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3684,APSRTC - 3758,Super Luxury (Non AC Seater 2+2 Push Back),05:30,16:30,11h 00m,661.0,30 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3685,APSRTC - 5123,Express(Non AC Seater),06:00,15:30,09h 30m,510.0,44 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3686,APSRTC - 3661,Super Luxury (Non AC Seater 2+2 Push Back),06:15,16:45,10h 30m,661.0,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3687,APSRTC - 3949,Express(Non AC Seater),06:25,18:15,11h 50m,510.0,47 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3688,APSRTC - 5147,Express(Non AC Seater),06:45,16:30,09h 45m,510.0,47 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3689,APSRTC - 9558,Super Luxury (Non AC Seater 2+2 Push Back),07:35,17:35,10h 00m,661.0,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3690,APSRTC - 3675,Super Luxury (Non AC Seater 2+2 Push Back),08:00,17:05,09h 05m,661.0,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3691,APSRTC - 3868,Super Luxury (Non AC Seater 2+2 Push Back),08:10,19:10,11h 00m,661.0,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3692,APSRTC - 3813,Super Luxury (Non AC Seater 2+2 Push Back),09:05,19:00,09h 55m,661.0,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3693,APSRTC - 9192,Super Luxury (Non AC Seater 2+2 Push Back),09:15,18:15,09h 00m,661.0,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3694,APSRTC - 47140,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),10:00,17:45,07h 45m,1016.0,35 Seats available,3.5,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3695,APSRTC - 3764,Super Luxury (Non AC Seater 2+2 Push Back),10:30,21:30,11h 00m,661.0,26 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3696,APSRTC - 3924,Super Luxury (Non AC Seater 2+2 Push Back),10:30,20:00,09h 30m,661.0,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3697,APSRTC - 3898,Super Luxury (Non AC Seater 2+2 Push Back),11:50,21:00,09h 10m,661.0,30 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3698,APSRTC - 3878,Super Luxury (Non AC Seater 2+2 Push Back),12:45,22:45,10h 00m,661.0,31 Seats available,2.6,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3699,APSRTC - 2795,Super Luxury (Non AC Seater 2+2 Push Back),12:50,22:05,09h 15m,661.0,19 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3700,APSRTC - 3940,Super Luxury (Non AC Seater 2+2 Push Back),13:10,22:50,09h 40m,661.0,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3701,APSRTC - 9560,Super Luxury (Non AC Seater 2+2 Push Back),14:00,00:30,10h 30m,661.0,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3702,APSRTC - 5363,Super Luxury (Non AC Seater 2+2 Push Back),14:15,00:15,10h 00m,661.0,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3703,APSRTC - 35291,Super Luxury (Non AC Seater 2+2 Push Back),14:20,01:00,10h 40m,661.0,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3704,APSRTC - 4021,Super Luxury (Non AC Seater 2+2 Push Back),15:05,01:45,10h 40m,661.0,33 Seats available,4.0,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3705,APSRTC - 3816,Super Luxury (Non AC Seater 2+2 Push Back),15:25,01:55,10h 30m,661.0,22 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3706,APSRTC - 3671,INDRA(A.C. Seater),15:25,01:30,10h 05m,800.0,36 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3707,APSRTC - 5714,Super Luxury (Non AC Seater 2+2 Push Back),15:40,01:30,09h 50m,661.0,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3708,APSRTC - 3706,Super Luxury (Non AC Seater 2+2 Push Back),15:50,02:20,10h 30m,661.0,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3709,APSRTC - 4019,Super Luxury (Non AC Seater 2+2 Push Back),16:25,03:15,10h 50m,661.0,26 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3710,APSRTC - 3669,Super Luxury (Non AC Seater 2+2 Push Back),16:45,03:15,10h 30m,661.0,29 Seats available,2.2,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3711,APSRTC - 35087,Super Luxury (Non AC Seater 2+2 Push Back),17:30,04:00,10h 30m,661.0,26 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3712,APSRTC - 3677,Super Luxury (Non AC Seater 2+2 Push Back),18:00,04:15,10h 15m,661.0,28 Seats available,3.6,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3713,APSRTC - 3872,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),18:00,02:00,08h 00m,1016.0,1 Seat available,4.2,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3714,APSRTC - 4830,Super Luxury (Non AC Seater 2+2 Push Back),18:15,04:30,10h 15m,661.0,27 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3715,APSRTC - 3955,Super Luxury (Non AC Seater 2+2 Push Back),18:25,06:20,11h 55m,661.0,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3716,APSRTC - 47414,Super Luxury (Non AC Seater 2+2 Push Back),19:00,04:45,09h 45m,661.0,25 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3717,APSRTC - 3655,Super Luxury (Non AC Seater 2+2 Push Back),19:00,05:45,10h 45m,661.0,25 Seats available,4.9,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3718,APSRTC - 47278,INDRA(A.C. Seater),19:15,03:30,08h 15m,800.0,21 Seats available,4.5,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3719,APSRTC - 4848,Super Luxury (Non AC Seater 2+2 Push Back),19:15,04:45,09h 30m,661.0,34 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3720,APSRTC - 3673,Super Luxury (Non AC Seater 2+2 Push Back),19:25,06:00,10h 35m,661.0,7 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3721,APSRTC - 2637,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),19:30,02:40,07h 10m,1016.0,2 Seats available,4.1,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3722,APSRTC - 3725,Super Luxury (Non AC Seater 2+2 Push Back),19:45,05:50,10h 05m,661.0,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3723,APSRTC - 3876,INDRA(A.C. Seater),20:10,04:30,08h 20m,800.0,18 Seats available,3.2,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3724,APSRTC - 4963,INDRA(A.C. Seater),20:15,05:55,09h 40m,800.0,20 Seats available,3.7,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3725,APSRTC - 5409,Super Luxury (Non AC Seater 2+2 Push Back),20:30,04:30,08h 00m,661.0,24 Seats available,4.4,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3726,APSRTC - 2500,Super Luxury (Non AC Seater 2+2 Push Back),21:00,06:30,09h 30m,661.0,21 Seats available,4.1,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3727,APSRTC - 47565,Super Luxury (Non AC Seater 2+2 Push Back),21:10,05:10,08h 00m,661.0,2 Seats available,4.0,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3728,APSRTC - 3710,Super Luxury (Non AC Seater 2+2 Push Back),21:20,07:30,10h 10m,661.0,1 Seat available,4.4,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3729,APSRTC - 5405,Super Luxury (Non AC Seater 2+2 Push Back),21:30,05:00,07h 30m,661.0,17 Seats available,4.4,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3730,APSRTC - 47460,INDRA(A.C. Seater),21:35,05:30,07h 55m,800.0,5 Seats available,3.7,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3731,APSRTC - 9378,INDRA(A.C. Seater),22:00,06:30,08h 30m,800.0,19 Seats available,3.9,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3732,APSRTC - 3920,Super Luxury (Non AC Seater 2+2 Push Back),22:10,06:45,08h 35m,661.0,31 Seats available,3.3,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3733,APSRTC - 3999,Super Luxury (Non AC Seater 2+2 Push Back),22:15,08:25,10h 10m,661.0,31 Seats available,2.9,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3734,APSRTC - 47138,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:30,05:45,07h 15m,1016.0,15 Seats available,4.3,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3735,APSRTC - 2755,Super Luxury (Non AC Seater 2+2 Push Back),22:30,07:15,08h 45m,661.0,26 Seats available,1.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3736,APSRTC - 5413,Super Luxury (Non AC Seater 2+2 Push Back),23:00,08:00,09h 00m,661.0,33 Seats available,3.5,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3737,APSRTC - 47142,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:30,07:00,07h 30m,1016.0,38 Seats available,4.3,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3738,APSRTC - 5473,Super Luxury (Non AC Seater 2+2 Push Back),23:45,08:15,08h 30m,661.0,33 Seats available,3.1,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3739,TSRTC - 8919,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,06:00,09h 00m,524.0,22 Seats available,3.6,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3740,Sai Sri Krishna Travels,A/C Sleeper (2+1),23:00,06:30,07h 30m,1190.0,10 Seats available,4.6,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3741,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:00,04:20,08h 20m,1941.0,26 Seats available,4.6,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3742,AdIntrCity SmartBus,AC Sleeper (2+1),22:25,06:50,08h 25m,1342.0,32 Seats available,4.5,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3743,Rajesh Transports,NON A/C Sleeper (2+1),23:30,05:45,06h 15m,2437.0,13 Seats available,4.5,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3744,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),20:45,04:15,07h 30m,2913.0,26 Seats available,4.5,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3745,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),21:50,06:30,08h 40m,700.0,26 Seats available,3.4,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3746,Srivari Travels,A/C Seater / Sleeper (2+1),19:30,03:55,08h 25m,770.0,8 Seats available,4.0,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3747,Zingbus Plus,A/C Seater / Sleeper (2+1),21:20,05:15,07h 55m,1874.0,36 Seats available,4.3,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3748,Orange Tours and Travels Platinum,Volvo Multi-Axle Sleeper A/C (2+1),22:45,05:00,06h 15m,3400.0,13 Seats available,3.2,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3749,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),18:00,02:45,08h 45m,1990.0,19 Seats available,4.1,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3750,Sri Krishna Travels,A/C Seater / Sleeper (2+1),22:15,06:45,08h 30m,1490.0,28 Seats available,3.9,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3751,Rajesh Transports,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:50,03:20,07h 30m,4086.0,4 Seats available,4.7,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3752,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),19:30,03:00,07h 30m,3052.0,10 Seats available,4.6,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3753,Svkdt travels,A/C Sleeper (2+1),21:30,04:30,07h 00m,2100.0,6 Seats available,4.5,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3754,Gupta Travels Galaxy,VE A/C Sleeper (2+1),22:30,06:00,07h 30m,1378.0,11 Seats available,3.5,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3755,Srivari Travels,Non A/C Seater / Sleeper (2+1),20:30,04:30,08h 00m,650.0,22 Seats available,3.6,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3756,IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:00,03:30,08h 30m,2114.0,22 Seats available,4.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3757,IRA Travels,A/C Sleeper (2+1),20:00,04:25,08h 25m,1500.0,17 Seats available,3.6,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3758,Sri Venkataramana Travels,A/C Seater / Sleeper (2+1),21:30,05:00,07h 30m,675.0,8 Seats available,2.9,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3759,Cherry Collars,Bharat Benz A/C Sleeper (2+1),23:45,06:30,06h 45m,3491.0,26 Seats available,4.5,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3760,CCC Bus,A/C Sleeper (2+1),19:55,03:30,07h 35m,2599.0,2 Seats available,4.7,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3761,Rajesh Transports,Volvo 9600 Multi-Axle A/C Sleeper (2+1),21:35,04:15,06h 40m,2700.0,19 Seats available,4.6,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3762,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),15:50,23:55,08h 05m,1200.0,19 Seats available,4.1,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3763,Intercity travels,Bharat Benz A/C Sleeper (2+1),19:20,03:00,07h 40m,2311.0,2 Seats available,4.5,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3764,Sri Krishna Travels,A/C Sleeper (2+1),20:10,04:00,07h 50m,2500.0,28 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3765,Jabbar Travels,VE A/C Sleeper (2+1),19:30,03:00,07h 30m,2714.0,12 Seats available,4.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3766,Intercity travels,Bharat Benz A/C Sleeper (2+1),18:30,02:15,07h 45m,4811.0,1 Seat available,5.0,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3767,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),18:15,02:00,07h 45m,2500.0,2 Seats available,4.6,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3768,Sri Venkataramana Travels,Non A/C Seater / Sleeper (2+1),20:30,04:30,08h 00m,1620.0,6 Seats available,3.2,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3769,RK Travels,Non A/C Seater / Sleeper (2+1),20:30,04:30,08h 00m,499.0,16 Seats available,2.9,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3770,Svkdt travels,A/C Sleeper (2+1),22:00,05:00,07h 00m,2190.0,11 Seats available,4.0,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3771,Orange Tours and Travels Grand,A/C Sleeper (2+1),15:30,23:30,08h 00m,2400.0,27 Seats available,3.1,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3772,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:45,03:15,06h 30m,3849.0,10 Seats available,5.0,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3773,Navayuga Travels,A/C Sleeper (2+1),21:15,04:40,07h 25m,3090.0,8 Seats available,4.2,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3774,Shyamoli Paribahan Pvt Ltd,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),18:30,02:00,07h 30m,3170.0,9 Seats available,4.1,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3775,Orange Tours And Travels,A/C Sleeper (2+1),21:40,05:00,07h 20m,2800.0,32 Seats available,3.7,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3776,IntrCity SmartBus,AC Sleeper (2+1),19:30,03:30,08h 00m,2998.0,21 Seats available,4.1,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3777,Komitla Trans lines.,NON A/C Sleeper (2+1),22:30,05:00,06h 30m,2824.0,7 Seats available,3.5,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3778,Abhishek Bus,A/C Sleeper (2+1),16:00,23:30,07h 30m,3000.0,1 Seat available,4.0,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
3779,Abhishek Bus,A/C Sleeper (2+1),20:00,04:15,08h 15m,3400.0,6 Seats available,3.9,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
